ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
194.126.207.17,194-126-207-17.komster.pl.,PL,,,,false,1.00,2018-04-05T16:03:33Z,2015-01-11T13:40:47Z
195.103.218.46,,IT,,,,true,1.00,2018-04-05T16:03:33Z,2015-01-11T13:41:42Z
118.39.127.21,,KR,Busan,dnsmasq-2.38,,false,1.00,2018-04-05T16:03:34Z,2015-01-11T13:42:18Z
87.244.3.21,,RU,Tula,,,false,1.00,2018-04-05T16:03:33Z,2015-01-11T13:44:00Z
64.61.49.44,static-64-61-49-44.isp.broadviewnet.net.,US,Hudson,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T16:03:33Z,2015-01-11T13:44:58Z
83.173.91.12,,FR,Tresses,,,false,1.00,2018-04-05T16:03:33Z,2015-01-11T13:46:45Z
203.186.61.66,203186061066.static.ctinets.com.,HK,Central,,,false,0.90,2018-04-05T16:03:34Z,2015-01-11T13:47:48Z
212.162.182.74,static-212-162-182-74.cust.tele2.se.,SE,Lerberget,,,false,1.00,2018-04-05T16:03:33Z,2015-01-11T13:49:10Z
168.154.245.252,,KR,,,,false,1.00,2018-04-05T16:03:40Z,2015-01-11T13:49:20Z
184.69.58.34,autbod.autobodyspecialties.ca.,CA,Saskatoon,,,true,1.00,2018-04-05T16:03:34Z,2015-01-11T13:49:47Z
94.143.10.43,,DK,Hadsten,,,false,1.00,2018-04-05T16:03:33Z,2015-01-11T13:50:05Z
208.61.202.20,,US,Benton,,,false,1.00,2018-04-05T16:03:37Z,2015-01-11T13:51:40Z
209.74.232.233,,US,Blair,,,false,0.93,2018-04-05T16:03:34Z,2015-01-11T13:51:49Z
38.127.194.227,,US,Atlanta,Microsoft DNS 6.1.7601 (1DB14556),,false,0.86,2018-04-05T16:03:34Z,2015-01-11T13:52:54Z
74.198.34.164,,CA,,dnsmasq-2.52,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:53:18Z
193.126.11.131,193-126-11-131.net.novis.pt.,PT,,,,false,1.00,2018-04-05T16:03:37Z,2015-01-11T13:53:47Z
210.202.78.120,dns.dpp.org.tw.,TW,Taipei,9.6-ESV-R11-P5,,false,1.00,2018-04-05T16:03:36Z,2015-01-11T13:54:44Z
59.124.138.246,59-124-138-246.HINET-IP.hinet.net.,TW,Taichung,dnsmasq-2.48,,false,0.93,2018-04-05T16:03:36Z,2015-01-11T13:55:13Z
89.111.190.24,c335.colo.hc.ru.,RU,,,,false,1.00,2018-04-05T16:03:34Z,2015-01-11T13:55:13Z
193.140.76.10,yunus.mam.gov.tr.,TR,,,,false,1.00,2018-04-05T16:03:38Z,2015-01-11T13:55:40Z
62.254.112.250,cur1-colc1-5-0-cust250.colc.static.ntl.com.,GB,Altrincham,,,false,1.00,2018-04-05T16:03:34Z,2015-01-11T13:55:52Z
217.64.54.121,121.cl.rdns.acropolistelecom.net.,FR,Paris,dnsmasq-2.45,,false,0.83,2018-04-05T16:03:34Z,2015-01-11T13:57:39Z
212.33.80.231,,PL,Białystok,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:57:49Z
187.210.47.139,customer-187-210-47-139.uninet-ide.com.mx.,MX,Huehuetoca,dnsmasq-2.76,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:58:02Z
216.30.168.150,ns1.centuryc.net.,US,Honolulu,Served by PowerDNS - http://www.powerdns.com,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:58:42Z
190.103.16.35,35.16.103.190.cabletap.com.ar.,AR,Altona,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:59:07Z
204.195.153.160,204-195-153-160-static.mia.fl.atlanticbb.net.,US,Miami,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:59:08Z
114.207.113.104,114-207-113-104.tongkni.co.kr.,KR,,,,false,1.00,2018-04-05T16:03:40Z,2015-01-11T13:59:37Z
185.3.75.225,,GB,,,,false,1.00,2018-04-05T16:03:34Z,2015-01-11T13:59:37Z
216.137.192.132,132-192-137-216.mtaonline.net.,US,Wasilla,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T13:59:40Z
24.172.10.132,rrcs-24-172-10-132.midsouth.biz.rr.com.,US,Greensboro,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T14:00:12Z
211.107.76.150,,KR,Incheon,dnsmasq-2.38,,false,0.97,2018-04-05T16:03:37Z,2015-01-11T14:01:23Z
219.95.44.145,,MY,Seremban,none of your business,,false,1.00,2018-04-05T16:03:36Z,2015-01-11T14:02:16Z
62.82.47.195,sercorreo.ayto-mostoles.es.,ES,,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T14:03:02Z
193.172.11.178,ns.nedcar.nl.,NL,Nieuw-Vennep,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T14:03:02Z
213.210.249.50,,SA,Khobar,,,false,0.93,2018-04-05T16:03:36Z,2015-01-11T14:03:04Z
94.187.60.167,,LB,Beirut,,,false,0.45,2018-04-05T16:03:38Z,2015-01-11T14:03:32Z
212.16.81.14,,IR,Tehran,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.97,2018-04-05T16:03:36Z,2015-01-11T14:03:39Z
210.60.80.1,dns.kyu.edu.tw.,TW,,,,false,1.00,2018-04-05T16:03:39Z,2015-01-11T14:03:49Z
89.189.176.146,sweet.211.ru.,RU,Novosibirsk,,,false,1.00,2018-04-05T16:03:37Z,2015-01-11T14:04:00Z
94.126.9.239,94-126-9-239.wifiweb.it.,IT,Monteforte d'Alpone,,,false,1.00,2018-04-05T16:03:35Z,2015-01-11T14:04:39Z
115.42.228.246,,SG,Singapore,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.97,2018-04-05T16:03:40Z,2015-01-11T14:04:59Z
62.202.1.81,81.1.202.62.static.wline.lns.sme.cust.swisscom.ch.,CH,Biel/Bienne,dnsmasq-2.48,,false,0.69,2018-04-05T16:03:36Z,2015-01-11T14:05:36Z
203.66.98.2,,TW,,,,false,1.00,2018-04-05T16:03:40Z,2015-01-11T14:05:59Z
27.254.55.66,idc-27-254-55-66.csloxinfo.com.,TH,Bangkok,LOCAL-070323.132242,,false,0.76,2018-04-05T16:03:50Z,2015-01-11T14:06:40Z
122.199.242.13,static.122-199-242-13.nexg.net.,KR,Seoul,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.97,2018-04-05T16:03:40Z,2015-01-11T14:06:59Z
77.73.253.65,free-077-073-253-065.baysf.de.,DE,,9.9.4-RedHat-9.9.4-51.el7_4.2,,true,1.00,2018-04-05T16:03:37Z,2015-01-11T14:07:19Z
189.240.247.161,customer-189-240-247-161.uninet-ide.com.mx.,MX,Mexico City,,,false,0.97,2018-04-05T16:03:39Z,2015-01-11T14:07:24Z
75.117.247.211,h211.247.117.75.static.ip.windstream.net.,US,Purcell,dnsmasq-2.72,,false,1.00,2018-04-05T16:03:37Z,2015-01-11T14:08:25Z
218.224.241.242,ns.m-tec.co.jp.,JP,Kanazawa,,,false,1.00,2018-04-05T16:03:40Z,2015-01-11T14:09:55Z
116.94.157.111,116-94-157-111.ppps.bbiq.jp.,JP,Fukuoka,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:41Z,2015-01-11T14:13:01Z
171.25.186.25,,RU,Moscow,,,false,1.00,2018-04-05T16:03:37Z,2015-01-11T14:13:25Z
209.135.43.4,ns7.usi.net.,US,Lake Mary,9.9.9-S7,,false,1.00,2018-04-05T16:03:38Z,2015-01-11T14:13:26Z
62.167.1.236,62-167-1-236.static.adslpremium.ch.,CH,Zurich,dnsmasq-2.48,,false,0.97,2018-04-05T16:03:38Z,2015-01-11T14:13:38Z
203.219.96.46,203-219-96-46.static.tpgi.com.au.,AU,Sydney,,,false,1.00,2018-04-05T16:03:39Z,2015-01-11T14:14:14Z
213.200.251.41,41.251.200.213.static.wline.lns.sme.cust.swisscom.ch.,CH,Sursee,dnsmasq-2.48,,true,1.00,2018-04-05T16:03:38Z,2015-01-11T14:14:24Z
97.107.196.55,gpc-97-107-196-55-ne.gpcom.net.,US,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:39Z,2015-01-11T14:15:43Z
194.231.138.26,lot.halle-net.de.,DE,,,,false,1.00,2018-04-05T16:03:39Z,2015-01-11T14:18:38Z
78.129.162.126,,GB,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:38Z,2015-01-11T14:18:50Z
183.177.134.225,s225.GosakaFL8.vectant.ne.jp.,JP,Osaka,,,false,0.97,2018-04-05T16:03:42Z,2015-01-11T14:19:52Z
5.135.148.143,mailhop.la-maison-bleue.fr.,FR,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2018-04-05T16:03:38Z,2015-01-11T14:22:47Z
61.220.49.69,61-220-49-69.HINET-IP.hinet.net.,TW,,,,false,1.00,2018-04-05T16:03:42Z,2015-01-11T14:22:58Z
62.202.1.86,86.1.202.62.static.wline.lns.sme.cust.swisscom.ch.,CH,Biel/Bienne,dnsmasq-2.48,,true,0.79,2018-04-05T16:03:38Z,2015-01-11T14:25:01Z
60.249.178.1,60-249-178-1.HINET-IP.hinet.net.,TW,Kaohsiung City,dnsmasq-2.48,,false,0.97,2018-04-05T16:03:41Z,2015-01-11T14:25:46Z
220.128.239.13,220-128-239-13.HINET-IP.hinet.net.,TW,Hsinchu,,,false,1.00,2018-04-05T16:03:41Z,2015-01-11T14:25:47Z
204.38.88.2,scnc.sresd.k12.mi.us.,US,Owosso,,,false,1.00,2018-04-05T16:03:43Z,2015-01-11T14:30:03Z
78.139.117.73,73-117-139-78.kamensktel.ru.,RU,Kamensk-Ural'skiy,,,true,1.00,2018-04-05T16:03:39Z,2015-01-11T14:30:05Z
194.181.138.178,,PL,Busko-Zdrój,,,false,1.00,2018-04-05T16:03:39Z,2015-01-11T14:31:07Z
24.187.226.203,ool-18bbe2cb.static.optonline.net.,US,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:40Z,2015-01-11T14:33:28Z
80.82.34.182,boguch1-ckd4.vsi.ru.,RU,,ZyWALL DNS,,false,0.55,2018-04-05T16:03:42Z,2015-01-11T14:34:39Z
59.28.140.6,,KR,Busan,,,false,1.00,2018-04-05T16:03:42Z,2015-01-11T14:35:10Z
177.125.139.244,,BR,Fraiburgo,,,false,1.00,2018-04-05T16:03:43Z,2015-01-11T14:35:41Z
190.196.15.163,,CL,Santiago,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.83,2018-04-05T16:03:43Z,2015-01-11T14:35:42Z
153.19.161.6,dns.apsl.edu.pl.,PL,Słupsk,9.3.1,,false,1.00,2018-04-05T16:03:41Z,2015-01-11T14:36:31Z
88.149.193.46,88-149-193-46.v4.ngi.it.,IT,Dozza,,,false,1.00,2018-04-05T16:03:41Z,2015-01-11T14:36:46Z
211.181.233.206,,KR,,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T16:03:53Z,2015-01-11T14:38:12Z
201.144.217.53,static.customer-201-144-217-53.uninet-ide.com.mx.,MX,Mexico City,,,false,1.00,2018-04-05T16:03:42Z,2015-01-11T14:38:53Z
129.7.235.243,erdc14.er.uh.edu.,US,Houston,,,false,1.00,2018-04-05T16:03:42Z,2015-01-11T14:41:14Z
203.66.98.1,,TW,,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T14:41:24Z
109.87.94.12,lohmatjy.pp.ua.,UA,Kharkiv,,,false,0.38,2018-04-05T16:03:43Z,2015-01-11T14:41:34Z
112.172.100.236,,KR,Incheon,9.3.6-P1-RedHat-9.3.6-20.P1.el5_8.6,,false,1.00,2018-04-05T16:03:44Z,2015-01-11T14:42:07Z
181.14.195.114,host114.181-14-195.telecom.net.ar.,AR,,,,false,1.00,2018-04-05T16:03:44Z,2015-01-11T14:42:28Z
200.27.114.228,,CL,,,,false,0.97,2018-04-05T16:03:43Z,2015-01-11T14:42:46Z
189.47.214.147,ns2.harcoaval.com.br.,BR,Ribeirão Preto,,,false,0.97,2018-04-05T16:03:47Z,2015-01-11T14:45:23Z
186.151.184.205,205.184.151.186.static.intelnet.net.gt.,GT,Guatemala City,dnsmasq-2.52,,false,0.97,2018-04-05T16:03:44Z,2015-01-11T14:47:02Z
195.65.26.20,ns1.kscag.ch.,CH,Hunenberg,,,false,1.00,2018-04-05T16:03:43Z,2015-01-11T14:47:05Z
188.112.46.4,188-112-46-4.net.hawetelekom.pl.,PL,,,,false,1.00,2018-04-05T16:03:42Z,2015-01-11T14:47:06Z
200.216.230.194,,BR,,,,false,0.97,2018-04-05T16:03:44Z,2015-01-11T14:49:40Z
59.124.70.245,59-124-70-245.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2018-04-05T16:03:45Z,2015-01-11T14:49:48Z
62.77.177.45,,IE,,dnsmasq-2.48,,true,1.00,2018-04-05T16:03:43Z,2015-01-11T14:50:36Z
78.7.251.131,78-7-251-131-static.albacom.net.,IT,,,,false,1.00,2018-04-05T16:03:43Z,2015-01-11T14:50:45Z
179.184.32.186,stv.static.gvt.net.br.,BR,São José dos Pinhais,,,false,0.90,2018-04-05T16:03:45Z,2015-01-11T14:50:55Z
85.223.154.233,ultima-trade.lv.sovam.net.ua.,UA,,x.x.x,,false,1.00,2018-04-05T16:03:44Z,2015-01-11T14:56:04Z
213.128.88.211,server-213.128.88.211.radore.net.tr.,TR,,,,false,0.93,2018-04-05T16:03:55Z,2015-01-11T14:57:52Z
115.68.6.173,,KR,,9.2.4,,false,1.00,2018-04-05T16:03:49Z,2015-01-11T14:57:59Z
62.225.1.33,public.ns2.i-motion.de.,DE,,,,false,1.00,2018-04-05T16:03:47Z,2015-01-11T14:58:02Z
78.102.9.76,78.102.9.76.static.b2b.upcbusiness.cz.,CZ,Rajec-Jestrebi,,,false,1.00,2018-04-05T16:03:44Z,2015-01-11T14:59:13Z
62.49.14.181,no-dns-yet.demon.co.uk.,GB,,,,false,0.97,2018-04-05T16:03:51Z,2015-01-11T14:59:17Z
137.116.208.102,,NL,Amsterdam,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:44Z,2015-01-11T14:59:40Z
80.191.174.101,,IR,Zahedan,,,false,0.86,2018-04-05T16:03:45Z,2015-01-11T15:00:45Z
60.249.226.8,dns2.csmc.com.tw.,TW,Taichung,,,false,0.90,2018-04-05T16:03:47Z,2015-01-11T15:03:36Z
186.149.243.52,adsl-243-52.tricom.net.,DO,Concepción de la Vega,dnsmasq-2.71,,false,1.00,2018-04-05T16:03:45Z,2015-01-11T15:04:59Z
211.220.193.242,whitebird.co.kr.,KR,Ulsan,zestyx,,false,0.52,2018-04-05T16:03:47Z,2015-01-11T15:05:00Z
186.216.62.1,186-216-62-1-CORPORATIVO-CLIENTE-48642.metroflex.com.br.,BR,Niterói,,,false,0.97,2018-04-05T16:03:45Z,2015-01-11T15:05:56Z
188.165.213.149,ns211392.ip-188-165-213.eu.,FR,,Microsoft DNS 6.1.7601 (1DB15CD4),,false,1.00,2018-04-05T16:03:44Z,2015-01-11T15:06:08Z
186.216.62.85,186-216-62-85-CORPORATIVO-CLIENTE-48726.metroflex.com.br.,BR,Niterói,,,false,0.97,2018-04-05T16:03:46Z,2015-01-11T15:07:13Z
216.167.166.7,,US,Levelland,,,false,0.93,2018-04-05T16:03:46Z,2015-01-11T15:07:22Z
186.216.62.49,186-216-62-49-CORPORATIVO-CLIENTE-48690.metroflex.com.br.,BR,Niterói,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:09:32Z
59.181.138.214,bionext.bionextpharma.com.,IN,Mumbai,Microsoft DNS 6.0.6002 (17724655),,false,0.69,2018-04-05T16:04:01Z,2015-01-11T15:09:34Z
200.9.115.10,dns.utech.edu.jm.,JM,Kingston,9.8.2rc1-RedHat-9.8.2-0.37.rc1.el6_7.5,,true,1.00,2018-04-05T16:03:48Z,2015-01-11T15:09:50Z
59.125.90.50,59-125-90-50.HINET-IP.hinet.net.,TW,Chang-hua,,,false,1.00,2018-04-05T16:03:56Z,2015-01-11T15:10:20Z
109.68.24.236,,IT,,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:11:13Z
94.154.60.61,,PL,,,,false,0.97,2018-04-05T16:03:45Z,2015-01-11T15:11:16Z
198.13.100.82,resolver2.lax.psychz.net.,US,Walnut,unbound 1.4.22,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:12:13Z
216.249.109.20,20.109.249.216.static.CharlotteColo.com.,US,Charlotte,,,false,0.97,2018-04-05T16:03:46Z,2015-01-11T15:12:32Z
103.3.72.5,ns3.datasafe.com.my.,MY,Subang Jaya,,,false,1.00,2018-04-05T16:03:48Z,2015-01-11T15:12:44Z
212.100.158.62,,RU,Moscow,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:14:16Z
204.8.88.119,md03.readytechs.com.,US,Roswell,,,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:14:43Z
176.74.143.78,176-74-143-78.netdatacomm.cz.,CZ,Brno,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:15:07Z
211.220.193.202,,KR,Ulsan,unknown,,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:15:21Z
80.178.147.252,80.178.147.252.adsl.012.net.il.,IL,Ramat Gan,Safelines Ltd,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:16:08Z
91.224.49.193,,CZ,Brno,,,false,0.72,2018-04-05T16:03:46Z,2015-01-11T15:16:21Z
176.74.143.74,176-74-143-74.netdatacomm.cz.,CZ,Brno,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:17:43Z
194.0.79.10,thegreen.ccbisp.net.,IE,Donoughmore,,,false,1.00,2018-04-05T16:03:46Z,2015-01-11T15:17:44Z
178.238.36.48,susik.kapsa.cz.,CZ,Prague,9.3.1,,false,1.00,2018-04-05T16:03:47Z,2015-01-11T15:18:05Z
69.69.164.74,in-69-69-164-74.sta.embarqhsd.net.,US,Fort Wayne,,,false,0.97,2018-04-05T16:03:47Z,2015-01-11T15:18:14Z
204.8.88.69,md01.readytechs.com.,US,Roswell,,,false,1.00,2018-04-05T16:03:51Z,2015-01-11T15:19:17Z
62.7.174.146,,GB,,,,false,1.00,2018-04-05T16:03:47Z,2015-01-11T15:21:34Z
103.7.230.26,,ID,Jakarta,,,false,1.00,2018-04-05T16:03:48Z,2015-01-11T15:21:59Z
202.30.143.41,nsa.shinbiro.com.,KR,,Sejong Telecom Inc.,,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:22:01Z
89.189.176.106,trance.211.ru.,RU,Novosibirsk,,,false,1.00,2018-04-05T16:03:48Z,2015-01-11T15:22:31Z
91.144.129.70,your-mechanic.ru.,RU,Tyumen,,,false,0.59,2018-04-05T16:03:47Z,2015-01-11T15:23:03Z
178.212.241.253,178-212-241-253.point.lviv.ua.,UA,Lviv,,,false,1.00,2018-04-05T16:03:48Z,2015-01-11T15:23:21Z
194.14.10.6,,SE,,,,false,0.97,2018-04-05T16:03:48Z,2015-01-11T15:27:29Z
203.153.33.210,ws210-33-153-203.rcil.gov.in.,IN,,,,false,1.00,2018-04-05T16:03:48Z,2015-01-11T15:27:49Z
210.64.253.20,smtp.shini.com.,TW,Taipei,9.8.2rc1-RedHat-9.8.2-0.47.rc1.el6,,false,0.45,2018-04-05T16:03:52Z,2015-01-11T15:29:02Z
209.87.255.163,dsl-tordiff-kingston.storm.ca.,CA,Ottawa,,,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:29:53Z
192.77.147.202,ns2.hydraulic-supply.com.,US,,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:30:08Z
109.195.227.100,109x195x227x100.static-customer.rostov.ertelecom.ru.,RU,Rostov-on-Don,,,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:32:03Z
80.148.34.131,ns.hcc.de.,DE,,,,false,0.97,2018-04-05T16:03:48Z,2015-01-11T15:32:14Z
186.151.184.209,209.184.151.186.static.intelnet.net.gt.,GT,Guatemala City,dnsmasq-2.52,,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:32:32Z
186.195.17.226,nordeste.nol.com.br.,BR,Carlos Barbosa,,,false,1.00,2018-04-05T16:03:55Z,2015-01-11T15:32:33Z
163.24.156.1,npvs.ptc.edu.tw.,TW,,,,false,0.97,2018-04-05T16:03:56Z,2015-01-11T15:32:46Z
46.14.229.117,117.229.14.46.static.wline.lns.sme.cust.swisscom.ch.,CH,Rueti,dnsmasq-2.48,,true,1.00,2018-04-05T16:03:48Z,2015-01-11T15:40:14Z
103.7.230.126,,ID,Jakarta,,,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:40:15Z
186.216.62.21,186-216-62-21-CORPORATIVO-CLIENTE-48662.metroflex.com.br.,BR,Niterói,,,false,0.97,2018-04-05T16:03:50Z,2015-01-11T15:42:11Z
109.73.24.193,,DE,Jena,dnsmasq-2.78,,false,1.00,2018-04-05T16:03:48Z,2015-01-11T15:42:21Z
186.67.185.229,,CL,Santiago,,,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:42:53Z
88.208.192.80,server88-208-192-80.live-servers.net.,GB,Gloucester,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:44:17Z
59.120.9.190,59-120-9-190.HINET-IP.hinet.net.,TW,Taipei,,,false,1.00,2018-04-05T16:03:51Z,2015-01-11T15:44:31Z
95.79.30.21,1dezotdel.ru.,RU,Nizhniy Novgorod,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:45:02Z
221.186.90.221,,JP,Ishioka,Microsoft DNS 6.1.7601 (1DB15D39),,false,0.79,2018-04-05T16:03:54Z,2015-01-11T15:45:26Z
201.216.170.41,41.170.216.201.static.intelnet.net.gt.,GT,Guatemala City,dnsmasq-2.52,,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:46:32Z
103.10.230.15,,TH,,dnsmasq-2.40,,false,1.00,2018-04-05T16:03:51Z,2015-01-11T15:47:01Z
91.121.34.125,91-121-34-125.ovh.net.,FR,,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:49Z,2015-01-11T15:47:17Z
177.126.81.193,177.126.81.193.sim.palmas.br.,BR,Palmas,,,true,1.00,2018-04-05T16:03:54Z,2015-01-11T15:47:21Z
121.165.104.2,,KR,Seongnam-si,,,false,1.00,2018-04-05T16:03:54Z,2015-01-11T15:48:27Z
93.63.254.18,ns2.softway-it.com.,IT,Rome,Microsoft DNS 6.0.6002 (17724D35),,false,0.93,2018-04-05T16:03:50Z,2015-01-11T15:48:54Z
203.31.34.210,,AU,,,,false,1.00,2018-04-05T16:03:51Z,2015-01-11T15:49:36Z
61.219.175.18,61-219-175-18.HINET-IP.hinet.net.,TW,Taipei,9.4.1,,false,1.00,2018-04-05T16:03:52Z,2015-01-11T15:50:07Z
213.215.217.142,cpeit_trn000561.ia.colt.net.,IT,,,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T15:50:46Z
186.215.241.234,186.215.241.234.static.host.gvt.net.br.,BR,Salvador,dnsmasq-2.40,,false,0.45,2018-04-05T16:03:51Z,2015-01-11T15:52:18Z
186.216.62.29,186-216-62-29-CORPORATIVO-CLIENTE-48670.metroflex.com.br.,BR,Niterói,,,false,0.97,2018-04-05T16:03:51Z,2015-01-11T15:52:22Z
213.125.88.174,D57D58AE.static.ziggozakelijk.nl.,NL,Groningen,ZyWALL DNS,,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:52:33Z
186.216.62.53,186-216-62-53-CORPORATIVO-CLIENTE-48694.metroflex.com.br.,BR,Niterói,,,false,0.97,2018-04-05T16:03:51Z,2015-01-11T15:53:28Z
125.141.31.176,,KR,Seoul,,,false,1.00,2018-04-05T16:03:56Z,2015-01-11T15:53:41Z
135.196.222.122,,GB,London,,,false,1.00,2018-04-05T16:03:50Z,2015-01-11T15:53:42Z
200.169.88.1,ns1.visualbyte.com.br.,BR,São Paulo,Microsoft DNS 6.0.6001 (17714726),,false,0.93,2018-04-05T16:03:52Z,2015-01-11T15:54:53Z
173.231.98.250,IP-173-231-98-250.static.fibrenoire.ca.,CA,Laval,,,false,1.00,2018-04-05T16:03:51Z,2015-01-11T15:55:54Z
59.120.35.49,59-120-35-49.HINET-IP.hinet.net.,TW,Taipei,9.3.1,,false,1.00,2018-04-05T16:03:54Z,2015-01-11T15:55:55Z
186.67.63.94,mail.sattelchile.cl.,CL,Santiago,,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T15:57:08Z
103.7.230.74,,ID,Jakarta,,,false,1.00,2018-04-05T16:03:52Z,2015-01-11T15:57:47Z
216.218.228.102,rayservers-gmbh-ag.gigabitethernet3-8.core1.fmt2.he.net.,US,River Pines,,,false,1.00,2018-04-05T16:03:54Z,2015-01-11T15:58:15Z
210.102.252.3,,KR,,NO !!,,false,1.00,2018-04-05T16:03:54Z,2015-01-11T15:58:34Z
190.223.63.100,,PE,Arequipa,,,false,1.00,2018-04-05T16:03:54Z,2015-01-11T15:59:12Z
103.7.230.94,,ID,Jakarta,,,false,1.00,2018-04-05T16:03:52Z,2015-01-11T15:59:54Z
61.67.177.10,61-67-177-host10.kbtelecom.net.tw.,TW,Taipei,Microsoft DNS 6.1.7601 (1DB15D39),,false,1.00,2018-04-05T16:03:54Z,2015-01-11T16:00:42Z
103.7.230.106,,ID,Jakarta,,,false,0.90,2018-04-05T16:03:53Z,2015-01-11T16:01:28Z
62.148.13.133,,RU,Moscow,,,false,1.00,2018-04-05T16:03:52Z,2015-01-11T16:01:52Z
173.164.99.193,173-164-99-193-Oregon.hfc.comcastbusiness.net.,US,Portland,,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T16:02:14Z
78.142.116.162,162-116-142-078.ascus.at.,AT,,dnsmasq-,,false,0.79,2018-04-05T16:03:52Z,2015-01-11T16:03:19Z
186.236.78.114,186.236.78.114.nipbr.com.,BR,São José dos Campos,,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T16:03:30Z
173.212.50.166,ns2.efpsb.k12.la.us.,US,Labadieville,Microsoft DNS 6.0.6002 (17724D35),,false,1.00,2018-04-05T16:03:53Z,2015-01-11T16:03:47Z
74.208.158.246,www.biadiagnostics.com.,US,Wayne,,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T16:04:19Z
203.158.26.141,,MY,Kuala Lumpur,,,false,0.97,2018-04-05T16:03:53Z,2015-01-11T16:05:49Z
165.98.133.235,ip-133-235.amnet.com.ni.,NI,Managua,Microsoft DNS 6.1.7601 (1DB1446A),,false,1.00,2018-04-05T16:03:54Z,2015-01-11T16:07:27Z
186.151.184.117,117.184.151.186.static.intelnet.net.gt.,GT,Guatemala City,dnsmasq-2.52,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T16:07:35Z
199.88.158.1,,US,Livermore,,,false,0.97,2018-04-05T16:03:58Z,2015-01-11T16:08:27Z
112.170.195.206,,KR,Seoul,dnsmasq-2.40,,false,1.00,2018-04-05T16:03:54Z,2015-01-11T16:08:47Z
203.234.237.1,anamit.co.kr.,KR,,,,false,1.00,2018-04-05T16:03:56Z,2015-01-11T16:09:18Z
173.85.251.137,static-173-85-251-137.dr02.apvy.ny.frontiernet.net.,US,Belle Plaine,dnsmasq-2.40,,false,1.00,2018-04-05T16:03:53Z,2015-01-11T16:09:27Z
212.145.157.180,static-180-157-145-212.ipcom.comunitel.net.,ES,Morón de la Frontera,,,false,0.14,2018-04-05T16:03:53Z,2015-01-11T16:11:01Z
